2022-11-04 15:16:24,105 [ 1] INFO  Unity: LoadingManager start
2022-11-04 15:17:33,540 [ 1] INFO  Unity: BattleTarget: SetTarget:[5]死神
2022-11-04 15:20:38,763 [ 1] INFO  Unity: SetDirection:(46, 89, 0)
2022-11-04 15:20:39,901 [ 1] INFO  Unity: BattleTarget: SetTarget:[5]死神
2022-11-04 15:20:41,628 [ 1] INFO  Unity: SendCastSkill: id:302 entityId:10 targetId:5 position:(0,0,0)
2022-11-04 15:20:41,761 [ 1] INFO  Unity: SendCastSkill: id:302 entityId:10 targetId:5 position:(0,0,0)
2022-11-04 15:20:42,270 [ 1] INFO  Unity: Skill[流血箭].UpdateCasting Finished
2022-11-04 15:20:42,572 [ 1] INFO  Unity: Skill[流血箭].CastBullet:[EFX_Archer_AtkA_B_dandao_prefab]
2022-11-04 15:20:42,656 [ 1] INFO  Unity: OnSkillHit:count:1
2022-11-04 15:20:43,119 [ 1] INFO  Unity: Skill[流血箭].UpdateSkill Finished
2022-11-04 15:20:43,224 [ 1] INFO  Unity: OnSkillHit:count:1
2022-11-04 15:20:43,227 [ 1] INFO  Unity: Creature:死神 Damage:16 Crit:False
2022-11-04 15:20:43,228 [ 1] INFO  Unity: OnBuff:Count[1] Received
2022-11-04 15:20:43,230 [ 1] INFO  Unity: [ADD] BuffID:[3] Name:[Battle.Buff]
2022-11-04 15:20:44,217 [ 1] INFO  Unity: OnBuff:Count[1] Received
2022-11-04 15:20:44,218 [ 1] INFO  Unity: Creature:死神 Damage:1 Crit:False
2022-11-04 15:20:45,215 [ 1] INFO  Unity: OnBuff:Count[1] Received
2022-11-04 15:20:45,217 [ 1] INFO  Unity: Creature:死神 Damage:1 Crit:False
2022-11-04 15:20:46,210 [ 1] INFO  Unity: OnBuff:Count[1] Received
2022-11-04 15:20:46,211 [ 1] INFO  Unity: Creature:死神 Damage:1 Crit:False
2022-11-04 15:20:47,188 [ 1] INFO  Unity: OnBuff:Count[1] Received
2022-11-04 15:20:47,189 [ 1] INFO  Unity: Creature:死神 Damage:1 Crit:False
2022-11-04 15:20:48,183 [ 1] INFO  Unity: OnBuff:Count[2] Received
2022-11-04 15:20:48,184 [ 1] INFO  Unity: Creature:死神 Damage:1 Crit:False
2022-11-04 15:20:48,186 [ 1] INFO  Unity: [REMOVE] BuffID:[3] Name:[Battle.Buff]
2022-11-04 15:20:49,148 [ 1] INFO  Unity: SetDirection:(29, 96, 0)
2022-11-04 15:20:49,267 [ 1] INFO  Unity: SetDirection:(10, 100, 0)
2022-11-04 15:20:49,438 [ 1] INFO  Unity: SetDirection:(-8, 100, 0)
2022-11-04 15:20:49,742 [ 1] INFO  Unity: SetDirection:(11, 99, 0)
2022-11-04 15:20:49,850 [ 1] INFO  Unity: SetDirection:(30, 95, 0)
2022-11-04 15:20:49,953 [ 1] INFO  Unity: SetDirection:(47, 88, 0)
2022-11-04 15:20:50,494 [ 1] INFO  Unity: SetDirection:(30, 95, 0)
2022-11-04 15:20:50,579 [ 1] INFO  Unity: SetDirection:(11, 99, 0)
2022-11-04 15:20:50,730 [ 1] INFO  Unity: SetDirection:(-7, 100, 0)
2022-11-04 15:20:53,126 [ 1] INFO  Unity: LoadLevel: CharSelect
2022-11-04 15:20:53,130 [ 1] INFO  Unity: UserGameLeaveRequest::User Leave
2022-11-04 15:20:53,950 [ 1] INFO  Unity: LevelLoadCompleted:1
2022-11-04 15:20:54,002 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,004 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,009 [ 1] INFO  Unity: OnMapCharacterLeave:MapID:2 CharacterID:10
2022-11-04 15:20:54,010 [ 1] INFO  Unity: RemoveCharacter:10
2022-11-04 15:20:54,012 [ 1] INFO  Unity: RemoveCharacter:2
2022-11-04 15:20:54,013 [ 1] INFO  Unity: RemoveCharacter:3
2022-11-04 15:20:54,014 [ 1] INFO  Unity: RemoveCharacter:4
2022-11-04 15:20:54,015 [ 1] INFO  Unity: RemoveCharacter:5
2022-11-04 15:20:54,018 [ 1] INFO  Unity: OnUserGameLeave:Success [None]
2022-11-04 15:20:54,027 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,105 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,123 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,124 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,139 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,140 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,156 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,158 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,172 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,174 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,189 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,191 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,206 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,207 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,222 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,223 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,238 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,240 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,256 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,257 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,272 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,273 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,288 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,289 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,305 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,306 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,322 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,323 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,338 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,339 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,355 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,356 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,371 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,372 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,388 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,389 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,404 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,405 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,421 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,422 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,437 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,438 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,454 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,455 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,471 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,472 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,488 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,492 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,504 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,505 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,521 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,522 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,537 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,538 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,554 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,555 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,570 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,571 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,586 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,588 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,603 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,604 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,619 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,621 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,636 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,637 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,653 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,654 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,669 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,670 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,686 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,687 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,702 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,703 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
2022-11-04 15:20:54,719 [ 1] INFO  Unity: There are 2 audio listeners in the scene. Please ensure there is always exactly one audio listener in the scene.
